1,0.38666,-0.04098,-0.17559,0.99251,0.06778,0.09243,0.04231,0.00000,0.00000,0.00000,
1,0.37161,-0.03121,-0.16356,0.99411,0.06385,0.08303,0.02778,0.00000,0.00000,0.00000,
1,0.38038,-0.02341,-0.16684,0.99531,0.04926,0.07904,0.02606,0.00000,0.00000,0.00000,
1,0.36862,-0.00505,-0.16305,0.99666,0.02820,0.07303,0.02314,0.00000,0.00000,0.00000,
1,0.34448,0.04620,-0.16195,0.99768,0.00728,0.06459,0.02013,0.00000,0.00000,0.00000,
1,0.29304,0.10372,-0.15127,0.99738,-0.01487,0.06463,0.02906,0.00000,0.00000,0.00000,
1,0.25685,0.16609,-0.14155,0.99682,-0.02569,0.06017,0.04545,0.00000,0.00000,0.00000,
1,0.22472,0.20947,-0.15094,0.99623,-0.04006,0.05395,0.05480,0.00000,0.00000,0.00000,
1,0.21330,0.23970,-0.15646,0.99545,-0.06066,0.04985,0.05391,0.00000,0.00000,0.00000,
1,0.18722,0.28497,-0.14719,0.99476,-0.07221,0.04688,0.05510,0.00000,0.00000,0.00000,
1,0.20932,0.24852,-0.14003,0.99438,-0.07854,0.04670,0.05348,0.00000,0.00000,0.00000,
1,0.21735,0.23256,-0.09060,0.99530,-0.07649,0.03977,0.04420,0.00000,0.00000,0.00000,
1,0.24000,0.20213,-0.09058,0.99471,-0.07737,0.04931,0.04624,0.00000,0.00000,0.00000,
1,0.25713,0.16751,-0.06029,0.99396,-0.07602,0.05633,0.05562,0.00000,0.00000,0.00000,
1,0.27149,0.13205,-0.02850,0.99418,-0.07063,0.05109,0.06336,0.00000,0.00000,0.00000,
1,0.28477,0.09244,-0.00259,0.99370,-0.06722,0.05301,0.07239,0.00000,0.00000,0.00000,
1,0.29718,0.04842,0.01709,0.99359,-0.06129,0.05281,0.07891,0.00000,0.00000,0.00000,
1,0.30637,0.00357,0.02843,0.99441,-0.05618,0.04325,0.07821,0.00000,0.00000,0.00000,
1,0.33323,-0.03389,0.04309,0.99539,-0.05427,0.03242,0.07208,0.00000,0.00000,0.00000,
1,0.33249,-0.07142,0.03892,0.99530,-0.05488,0.03725,0.07058,0.00000,0.00000,0.00000,
1,0.34196,-0.10275,0.04492,0.99545,-0.05508,0.03820,0.06771,0.00000,0.00000,0.00000,
1,0.33563,-0.12827,0.04764,0.99642,-0.05254,0.03007,0.05901,0.00000,0.00000,0.00000,
1,0.32440,-0.14005,0.04506,0.99687,-0.05234,0.02377,0.05419,0.00000,0.00000,0.00000,
1,0.30654,-0.12356,0.03753,0.99676,-0.05404,0.02718,0.05301,0.00000,0.00000,0.00000,
1,0.29238,-0.12546,0.03510,0.99643,-0.06206,0.02813,0.04981,0.00000,0.00000,0.00000,
1,0.27466,-0.10837,0.02235,0.99637,-0.06794,0.02005,0.04714,0.00000,0.00000,0.00000,
1,0.27206,-0.07929,0.01176,0.99589,-0.07739,0.01862,0.04317,0.00000,0.00000,0.00000,
1,0.26827,-0.02939,0.00249,0.99447,-0.08467,0.02798,0.05554,0.00000,0.00000,0.00000,
1,0.25408,-0.01407,0.00734,0.99393,-0.08983,0.02586,0.05804,0.00000,0.00000,0.00000,
1,0.25738,0.00411,-0.02411,0.99412,-0.09765,0.01130,0.04538,0.00000,0.00000,0.00000,
1,0.25159,0.04603,-0.04447,0.99340,-0.10731,0.01136,0.03898,0.00000,0.00000,0.00000,
1,0.25436,0.09740,-0.08783,0.99176,-0.11484,0.03006,0.04809,0.00000,0.00000,0.00000,
1,0.24050,0.15156,-0.06749,0.99043,-0.11939,0.04100,0.05574,0.00000,0.00000,0.00000,
1,0.24325,0.17903,-0.12945,0.98931,-0.13024,0.03956,0.05237,0.00000,0.00000,0.00000,
1,0.23669,0.18672,-0.12737,0.98868,-0.13784,0.03319,0.04905,0.00000,0.00000,0.00000,
1,0.22660,0.21656,-0.15762,0.98797,-0.14109,0.02972,0.05590,0.00000,0.00000,0.00000,
1,0.23528,0.21075,-0.16650,0.98791,-0.13593,0.03224,0.06724,0.00000,0.00000,0.00000,
1,0.24896,0.18567,-0.16576,0.98909,-0.12315,0.03432,0.07322,0.00000,0.00000,0.00000,
1,0.25044,0.17652,-0.15940,0.99043,-0.10213,0.04274,0.08244,0.00000,0.00000,0.00000,
1,0.26932,0.11522,-0.14531,0.98956,-0.08592,0.06099,0.09837,0.00000,0.00000,0.00000,
1,0.27410,0.07615,-0.13381,0.98916,-0.07440,0.07010,0.10540,0.00000,0.00000,0.00000,
1,0.24150,0.02708,-0.10430,0.99086,-0.07054,0.06323,0.09604,0.00000,0.00000,0.00000,
1,0.20434,-0.00499,-0.07576,0.99326,-0.06595,0.04837,0.08210,0.00000,0.00000,0.00000,
1,0.16787,-0.03020,-0.05744,0.99464,-0.06163,0.03831,0.07369,0.00000,0.00000,0.00000,
1,0.14666,-0.04025,-0.04940,0.99555,-0.06414,0.02721,0.06347,0.00000,0.00000,0.00000,
1,0.11953,-0.05007,-0.03416,0.99639,-0.06913,0.01111,0.04806,0.00000,0.00000,0.00000,
1,0.09022,-0.06145,-0.02337,0.99643,-0.07656,0.00233,0.03553,0.00000,0.00000,0.00000,
1,0.05752,-0.06691,-0.02266,0.99583,-0.08460,0.00539,0.03366,0.00000,0.00000,0.00000,
1,0.02411,-0.06891,-0.00434,0.99553,-0.08724,0.00175,0.03605,0.00000,0.00000,0.00000,
1,0.03496,-0.06420,-0.00053,0.99541,-0.09060,-0.01563,0.02675,0.00000,0.00000,0.00000,
1,-0.00137,-0.08438,0.01408,0.99539,-0.09067,-0.02362,0.02046,0.00000,0.00000,0.00000,
1,0.02367,-0.08569,0.01014,0.99541,-0.09161,-0.01396,0.02376,0.00000,0.00000,0.00000,
1,0.02224,-0.08647,0.01199,0.99527,-0.09225,-0.00464,0.02995,0.00000,0.00000,0.00000,
1,0.02159,-0.08559,0.01061,0.99518,-0.09323,0.00232,0.03039,0.00000,0.00000,0.00000,
1,0.02115,-0.08643,0.01072,0.99513,-0.09363,0.00784,0.02994,0.00000,0.00000,0.00000,
1,0.02146,-0.08613,0.01103,0.99512,-0.09360,0.00820,0.03002,0.00000,0.00000,0.00000,
1,0.02140,-0.08622,0.01100,0.99512,-0.09352,0.00821,0.03031,0.00000,0.00000,0.00000,
1,0.02225,-0.08543,0.01143,0.99519,-0.09223,0.00617,0.03232,0.00000,0.00000,0.00000,
1,0.02342,-0.08526,0.00980,0.99515,-0.09337,0.00829,0.02978,0.00000,0.00000,0.00000,
1,0.02359,-0.08526,0.00994,0.99513,-0.09345,0.00813,0.03029,0.00000,0.00000,0.00000,
1,0.02317,-0.08537,0.00991,0.99513,-0.09329,0.00836,0.03067,0.00000,0.00000,0.00000,
1,0.02316,-0.08547,0.00992,0.99513,-0.09317,0.00840,0.03100,0.00000,0.00000,0.00000,
1,0.02315,-0.08549,0.01000,0.99513,-0.09307,0.00836,0.03122,0.00000,0.00000,0.00000,
1,0.02319,-0.08549,0.00992,0.99513,-0.09313,0.00834,0.03110,0.00000,0.00000,0.00000,
1,0.02253,-0.08544,0.01025,0.99513,-0.09313,0.00840,0.03108,0.00000,0.00000,0.00000,
1,0.02282,-0.08538,0.01017,0.99513,-0.09322,0.00838,0.03084,0.00000,0.00000,0.00000,
1,0.02312,-0.08540,0.00999,0.99513,-0.09323,0.00833,0.03081,0.00000,0.00000,0.00000,
1,0.02321,-0.08539,0.00996,0.99513,-0.09323,0.00833,0.03080,0.00000,0.00000,0.00000,
1,0.02318,-0.08539,0.00990,0.99513,-0.09326,0.00831,0.03079,0.00000,0.00000,0.00000,
1,0.02312,-0.08539,0.00997,0.99513,-0.09322,0.00833,0.03090,0.00000,0.00000,0.00000,
1,0.02312,-0.08540,0.00999,0.99513,-0.09320,0.00831,0.03094,0.00000,0.00000,0.00000,
1,0.02313,-0.08540,0.00992,0.99513,-0.09324,0.00833,0.03088,0.00000,0.00000,0.00000,
1,0.02312,-0.08540,0.00998,0.99513,-0.09321,0.00833,0.03093,0.00000,0.00000,0.00000,
1,0.02314,-0.08541,0.00993,0.99513,-0.09324,0.00834,0.03089,0.00000,0.00000,0.00000,
1,0.02313,-0.08539,0.00994,0.99513,-0.09324,0.00833,0.03088,0.00000,0.00000,0.00000,
1,0.02312,-0.08539,0.00992,0.99513,-0.09324,0.00833,0.03088,0.00000,0.00000,0.00000,
1,0.02319,-0.08541,0.00991,0.99513,-0.09323,0.00831,0.03091,0.00000,0.00000,0.00000,
1,0.02318,-0.08541,0.00997,0.99513,-0.09322,0.00831,0.03093,0.00000,0.00000,0.00000,
1,0.02313,-0.08540,0.01000,0.99513,-0.09323,0.00831,0.03091,0.00000,0.00000,0.00000,
1,0.02313,-0.08540,0.01001,0.99513,-0.09323,0.00830,0.03092,0.00000,0.00000,0.00000,
1,0.02315,-0.08540,0.00995,0.99513,-0.09324,0.00832,0.03090,0.00000,0.00000,0.00000,
1,0.02315,-0.08541,0.00993,0.99513,-0.09326,0.00831,0.03087,0.00000,0.00000,0.00000,
1,0.02315,-0.08540,0.00994,0.99513,-0.09325,0.00832,0.03088,0.00000,0.00000,0.00000,
1,0.02313,-0.08539,0.01000,0.99513,-0.09322,0.00830,0.03091,0.00000,0.00000,0.00000,
1,0.02315,-0.08539,0.00994,0.99513,-0.09323,0.00832,0.03090,0.00000,0.00000,0.00000,
1,0.02288,-0.08537,0.01017,0.99513,-0.09321,0.00833,0.03092,0.00000,0.00000,0.00000,
1,0.02285,-0.08539,0.01024,0.99513,-0.09320,0.00834,0.03096,0.00000,0.00000,0.00000,
1,0.02315,-0.08539,0.00994,0.99513,-0.09323,0.00833,0.03093,0.00000,0.00000,0.00000,
1,0.02315,-0.08539,0.00992,0.99513,-0.09324,0.00833,0.03091,0.00000,0.00000,0.00000,
1,0.02314,-0.08536,0.00997,0.99513,-0.09324,0.00829,0.03093,0.00000,0.00000,0.00000,
1,0.02318,-0.08541,0.00992,0.99513,-0.09317,0.00833,0.03094,0.00000,0.00000,0.00000,
1,0.02320,-0.08544,0.00992,0.99514,-0.09309,0.00832,0.03093,0.00000,0.00000,0.00000,
1,0.02316,-0.08530,0.00992,0.99508,-0.09367,0.00829,0.03112,0.00000,0.00000,0.00000,
1,0.02313,-0.08533,0.00995,0.99509,-0.09363,0.00826,0.03107,0.00000,0.00000,0.00000,
1,0.02318,-0.08518,0.00993,0.99513,-0.09304,0.00790,0.03150,0.00000,0.00000,0.00000,
1,0.02073,-0.08555,0.01067,0.99512,-0.09322,0.00847,0.03120,0.00000,0.00000,0.00000,
1,0.02329,-0.08549,0.00982,0.99515,-0.09297,0.00831,0.03090,0.00000,0.00000,0.00000,
1,0.02330,-0.08545,0.00986,0.99515,-0.09304,0.00833,0.03094,0.00000,0.00000,0.00000,
1,0.02331,-0.08539,0.00980,0.99512,-0.09331,0.00831,0.03095,0.00000,0.00000,0.00000,
1,0.02328,-0.08542,0.00986,0.99515,-0.09310,0.00828,0.03082,0.00000,0.00000,0.00000,
1,0.02328,-0.08546,0.00985,0.99516,-0.09297,0.00829,0.03075,0.00000,0.00000,0.00000,
1,0.02327,-0.08545,0.00985,0.99516,-0.09302,0.00832,0.03074,0.00000,0.00000,0.00000,
1,0.02327,-0.08543,0.00978,0.99515,-0.09313,0.00832,0.03072,0.00000,0.00000,0.00000,
1,0.02327,-0.08542,0.00983,0.99514,-0.09316,0.00826,0.03070,0.00000,0.00000,0.00000,
1,0.02329,-0.08543,0.00977,0.99514,-0.09318,0.00831,0.03074,0.00000,0.00000,0.00000,
1,0.02226,-0.08547,0.01005,0.99513,-0.09318,0.00839,0.03094,0.00000,0.00000,0.00000,
1,0.02330,-0.08542,0.00979,0.99512,-0.09329,0.00830,0.03093,0.00000,0.00000,0.00000,
1,0.02334,-0.08542,0.00978,0.99512,-0.09330,0.00832,0.03089,0.00000,0.00000,0.00000,
1,0.02335,-0.08542,0.00980,0.99513,-0.09324,0.00834,0.03091,0.00000,0.00000,0.00000,
1,0.02333,-0.08541,0.00982,0.99512,-0.09329,0.00833,0.03087,0.00000,0.00000,0.00000,
1,0.02329,-0.08543,0.00987,0.99513,-0.09325,0.00831,0.03092,0.00000,0.00000,0.00000,
1,0.02328,-0.08543,0.00989,0.99512,-0.09329,0.00830,0.03092,0.00000,0.00000,0.00000,
1,0.02328,-0.08543,0.00987,0.99513,-0.09326,0.00832,0.03089,0.00000,0.00000,0.00000,
1,0.02328,-0.08544,0.00988,0.99513,-0.09320,0.00831,0.03092,0.00000,0.00000,0.00000,
1,0.02328,-0.08544,0.00988,0.99513,-0.09323,0.00832,0.03091,0.00000,0.00000,0.00000,
1,0.02333,-0.08544,0.00979,0.99512,-0.09332,0.00832,0.03092,0.00000,0.00000,0.00000,
1,0.02332,-0.08544,0.00977,0.99513,-0.09325,0.00833,0.03087,0.00000,0.00000,0.00000,
1,0.02328,-0.08544,0.00983,0.99513,-0.09322,0.00831,0.03084,0.00000,0.00000,0.00000,
1,0.02332,-0.08544,0.00977,0.99513,-0.09322,0.00835,0.03086,0.00000,0.00000,0.00000,
1,0.02328,-0.08543,0.00982,0.99513,-0.09323,0.00828,0.03086,0.00000,0.00000,0.00000,
1,0.02327,-0.08544,0.00983,0.99513,-0.09323,0.00828,0.03087,0.00000,0.00000,0.00000,
1,0.02327,-0.08543,0.00983,0.99513,-0.09326,0.00827,0.03087,0.00000,0.00000,0.00000,
1,0.02331,-0.08544,0.00976,0.99513,-0.09328,0.00829,0.03084,0.00000,0.00000,0.00000,
1,0.02330,-0.08544,0.00976,0.99513,-0.09326,0.00832,0.03087,0.00000,0.00000,0.00000,
1,0.02331,-0.08542,0.00974,0.99512,-0.09338,0.00836,0.03084,0.00000,0.00000,0.00000,
1,0.02332,-0.08542,0.00975,0.99512,-0.09335,0.00840,0.03087,0.00000,0.00000,0.00000,
1,0.02334,-0.08524,0.00971,0.99515,-0.09291,0.00802,0.03136,0.00000,0.00000,0.00000,
1,0.02334,-0.08523,0.00972,0.99515,-0.09288,0.00801,0.03142,0.00000,0.00000,0.00000,
1,0.02332,-0.08546,0.00976,0.99512,-0.09328,0.00837,0.03091,0.00000,0.00000,0.00000,
1,0.02329,-0.08543,0.00980,0.99512,-0.09329,0.00832,0.03091,0.00000,0.00000,0.00000,
1,0.02329,-0.08545,0.00982,0.99513,-0.09322,0.00835,0.03090,0.00000,0.00000,0.00000,
1,0.02330,-0.08545,0.00983,0.99513,-0.09322,0.00835,0.03088,0.00000,0.00000,0.00000,
1,0.02333,-0.08546,0.00974,0.99513,-0.09326,0.00836,0.03086,0.00000,0.00000,0.00000,
1,0.02332,-0.08543,0.00980,0.99513,-0.09326,0.00838,0.03093,0.00000,0.00000,0.00000,
1,0.02338,-0.08544,0.00972,0.99513,-0.09327,0.00840,0.03092,0.00000,0.00000,0.00000,
1,0.02332,-0.08544,0.00980,0.99513,-0.09326,0.00842,0.03086,0.00000,0.00000,0.00000,
1,0.02334,-0.08523,0.00978,0.99515,-0.09294,0.00811,0.03135,0.00000,0.00000,0.00000,
1,0.02328,-0.08544,0.00988,0.99513,-0.09328,0.00838,0.03084,0.00000,0.00000,0.00000,
1,0.02330,-0.08543,0.00981,0.99513,-0.09328,0.00841,0.03081,0.00000,0.00000,0.00000,
1,0.02337,-0.08544,0.00973,0.99513,-0.09324,0.00838,0.03084,0.00000,0.00000,0.00000,
1,0.02335,-0.08546,0.00979,0.99513,-0.09325,0.00830,0.03085,0.00000,0.00000,0.00000,
1,0.02330,-0.08559,0.00988,0.99515,-0.09302,0.00808,0.03098,0.00000,0.00000,0.00000,
1,0.02332,-0.08530,0.00982,0.99518,-0.09245,0.00773,0.03166,0.00000,0.00000,0.00000,
1,0.02329,-0.08554,0.01004,0.99514,-0.09307,0.00817,0.03096,0.00000,0.00000,0.00000,
1,0.02340,-0.08554,0.00985,0.99514,-0.09309,0.00828,0.03098,0.00000,0.00000,0.00000,
1,0.01999,-0.08559,0.01088,0.99515,-0.09285,0.00943,0.03124,0.00000,0.00000,0.00000,
1,0.01994,-0.08522,0.01117,0.99524,-0.09173,0.00947,0.03139,0.00000,0.00000,0.00000,
1,0.02398,-0.08535,0.01107,0.99528,-0.09138,0.01050,0.03082,0.00000,0.00000,0.00000,
1,0.02760,-0.08408,0.01277,0.99488,-0.09439,0.01817,0.03128,0.00000,0.00000,0.00000,
1,0.03709,-0.08211,0.01600,0.99422,-0.09742,0.03234,0.03150,0.00000,0.00000,0.00000,
1,0.04178,-0.07337,0.02041,0.99369,-0.09802,0.04520,0.03049,0.00000,0.00000,0.00000,
1,0.04837,-0.08251,0.02931,0.99343,-0.09813,0.05118,0.02921,0.00000,0.00000,0.00000,
1,0.07396,-0.05843,0.05186,0.99355,-0.09513,0.05531,0.02734,0.00000,0.00000,0.00000,
1,0.14790,-0.05621,0.00451,0.99395,-0.09181,0.05467,0.02540,0.00000,0.00000,0.00000,
1,0.18556,-0.05750,-0.00553,0.99429,-0.08952,0.05324,0.02339,0.00000,0.00000,0.00000,
1,0.21725,-0.05721,-0.01006,0.99486,-0.08853,0.04452,0.02080,0.00000,0.00000,0.00000,
1,0.22944,-0.05714,-0.00536,0.99536,-0.08670,0.03700,0.01953,0.00000,0.00000,0.00000,
1,0.23008,-0.06084,0.00994,0.99571,-0.08457,0.03203,0.01951,0.00000,0.00000,0.00000,
1,0.23614,-0.06284,0.02092,0.99598,-0.08233,0.02924,0.01988,0.00000,0.00000,0.00000,
1,0.24571,-0.05553,0.00483,0.99613,-0.07991,0.03086,0.01963,0.00000,0.00000,0.00000,
1,0.28919,-0.07159,0.03796,0.99605,-0.07932,0.03570,0.01800,0.00000,0.00000,0.00000,
1,0.32995,-0.07718,0.04562,0.99592,-0.07858,0.04126,0.01656,0.00000,0.00000,0.00000,
1,0.37527,-0.08404,0.05119,0.99584,-0.07794,0.04408,0.01711,0.00000,0.00000,0.00000,
1,0.41278,-0.08951,0.06057,0.99579,-0.07674,0.04632,0.01941,0.00000,0.00000,0.00000,
1,0.44422,-0.09841,0.07783,0.99570,-0.07668,0.04837,0.01926,0.00000,0.00000,0.00000,
1,0.47815,-0.10048,0.10700,0.99567,-0.07684,0.04925,0.01754,0.00000,0.00000,0.00000,
1,0.50177,-0.11067,0.13507,0.99586,-0.07499,0.04907,0.01514,0.00000,0.00000,0.00000,
1,0.53798,-0.11706,0.11304,0.99636,-0.06898,0.04858,0.01226,0.00000,0.00000,0.00000,
1,0.55097,-0.12198,0.12765,0.99678,-0.06340,0.04797,0.01041,0.00000,0.00000,0.00000,
1,0.56087,-0.13153,0.14601,0.99700,-0.05977,0.04837,0.00868,0.00000,0.00000,0.00000,
1,0.56981,-0.13452,0.16306,0.99713,-0.05891,0.04747,0.00280,0.00000,0.00000,0.00000,
1,0.57501,-0.14328,0.18063,0.99708,-0.06057,0.04611,-0.00660,0.00000,0.00000,0.00000,
1,0.57923,-0.15460,0.19790,0.99689,-0.06269,0.04541,-0.01462,0.00000,0.00000,0.00000,
1,0.58014,-0.16847,0.21443,0.99720,-0.06184,0.03965,-0.01419,0.00000,0.00000,0.00000,
1,0.55025,-0.21362,0.26292,0.99788,-0.05634,0.03161,-0.00836,0.00000,0.00000,0.00000,
1,0.54690,-0.24408,0.29214,0.99863,-0.04607,0.02436,-0.00518,0.00000,0.00000,0.00000,
1,0.53072,-0.25936,0.32256,0.99907,-0.03646,0.02253,-0.00447,0.00000,0.00000,0.00000,
1,0.51866,-0.27525,0.35388,0.99922,-0.02894,0.02605,-0.00637,0.00000,0.00000,0.00000,
1,0.60210,-0.34388,0.37227,0.99934,-0.02260,0.02581,-0.01168,0.00000,0.00000,0.00000,
1,0.63015,-0.37441,0.40308,0.99927,-0.01467,0.03073,-0.01716,0.00000,0.00000,0.00000,
1,0.65420,-0.41315,0.43707,0.99907,-0.00516,0.03602,-0.02293,0.00000,0.00000,0.00000,
1,0.67650,-0.45349,0.47293,0.99861,0.00895,0.04048,-0.03252,0.00000,0.00000,0.00000,
1,0.69052,-0.49603,0.50900,0.99792,0.02947,0.03998,-0.04102,0.00000,0.00000,0.00000,
1,0.70267,-0.54730,0.54605,0.99668,0.05177,0.03787,-0.05020,0.00000,0.00000,0.00000,
1,0.70972,-0.60237,0.58939,0.99474,0.07624,0.03757,-0.05720,0.00000,0.00000,0.00000,
1,0.72566,-0.65117,0.62821,0.99226,0.09850,0.03764,-0.06553,0.00000,0.00000,0.00000,
1,0.74600,-0.70448,0.66289,0.98999,0.11530,0.03780,-0.07208,0.00000,0.00000,0.00000,
1,0.76861,-0.75826,0.69395,0.98819,0.12665,0.03795,-0.07743,0.00000,0.00000,0.00000,
1,0.80150,-0.81525,0.72334,0.98700,0.13402,0.03672,-0.08071,0.00000,0.00000,0.00000,
1,0.84423,-0.87296,0.75144,0.98631,0.13730,0.03554,-0.08411,0.00000,0.00000,0.00000,
1,0.88422,-0.92915,0.77896,0.98605,0.13885,0.03420,-0.08517,0.00000,0.00000,0.00000,
1,0.92029,-0.99173,0.80463,0.98599,0.13833,0.03398,-0.08680,0.00000,0.00000,0.00000,
1,0.95228,-1.05218,0.83396,0.98599,0.13743,0.03419,-0.08810,0.00000,0.00000,0.00000,
1,0.98033,-1.11437,0.86578,0.98603,0.13528,0.03548,-0.09047,0.00000,0.00000,0.00000,
1,0.99513,-1.17737,0.90360,0.98619,0.13273,0.03491,-0.09267,0.00000,0.00000,0.00000,
1,1.01120,-1.24989,0.94016,0.98632,0.13058,0.03491,-0.09438,0.00000,0.00000,0.00000,
1,1.02030,-1.32156,0.97963,0.98661,0.13112,0.03246,-0.09138,0.00000,0.00000,0.00000,
1,1.03266,-1.40032,1.01718,0.98620,0.13626,0.03036,-0.08901,0.00000,0.00000,0.00000,
1,1.05360,-1.47965,1.05149,0.98477,0.14673,0.03283,-0.08730,0.00000,0.00000,0.00000,
1,1.07746,-1.56078,1.08617,0.98228,0.16063,0.03872,-0.08852,0.00000,0.00000,0.00000,
1,1.11128,-1.64409,1.11714,0.97945,0.17504,0.03587,-0.09357,0.00000,0.00000,0.00000,
1,1.14632,-1.72673,1.14658,0.97706,0.18629,0.02935,-0.09890,0.00000,0.00000,0.00000,
1,1.17169,-1.79727,1.18242,0.97506,0.19449,0.02668,-0.10350,0.00000,0.00000,0.00000,
1,1.20251,-1.89055,1.21932,0.97284,0.20274,0.02483,-0.10891,0.00000,0.00000,0.00000,
1,1.23474,-1.97285,1.25222,0.96950,0.21388,0.02330,-0.11740,0.00000,0.00000,0.00000,
1,1.27269,-2.06769,1.28210,0.96526,0.22358,0.02209,-0.13343,0.00000,0.00000,0.00000,
